sentID,words,swapsEager,swapsLazy,swapsLazier,avgBlockSizeEager,avgBlockSizeLazy,avgBlockSizeLazier,avgAltBlockSizeEager,avgAltBlockSizeLazy,avgAltBlockSizeLazier,better
31301,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31302,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31303,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31304,38,116,40,22,1.853448,1.825000,2.500000,1.000000,2.900000,5.272727,no
31305,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31306,21,6,1,1,2.000000,2.000000,2.000000,1.000000,6.000000,6.000000,no
31307,16,2,2,2,3.500000,3.500000,3.500000,1.000000,1.000000,1.000000,no
31308,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31309,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31310,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31311,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31312,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31313,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31314,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31315,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31316,28,18,2,2,1.000000,1.000000,1.000000,1.000000,9.000000,9.000000,no
31317,17,10,4,4,1.500000,1.500000,1.500000,1.000000,2.500000,2.500000,no
31318,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31319,27,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31320,19,8,2,2,1.500000,1.500000,1.500000,1.000000,4.000000,4.000000,no
31321,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31322,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31323,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31324,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31325,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31326,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31327,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31328,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31329,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31330,20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31331,38,2,2,2,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,no
31332,34,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31333,28,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31334,28,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31335,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31336,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31337,5,1,1,1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
31338,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31339,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31340,36,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31341,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31342,29,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31343,15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31344,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31345,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31346,24,45,17,17,1.200000,1.058824,1.058824,1.000000,2.647059,2.647059,no
31347,29,14,1,1,2.000000,2.000000,2.000000,1.000000,14.000000,14.000000,no
31348,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31349,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31350,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31351,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31352,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31353,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31354,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31355,14,7,1,1,2.000000,2.000000,2.000000,1.000000,7.000000,7.000000,no
31356,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31357,12,1,1,1,6.000000,6.000000,6.000000,1.000000,1.000000,1.000000,no
31358,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31359,15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31360,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31361,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31362,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31363,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31364,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31365,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31366,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31367,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31368,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31369,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31370,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31371,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31372,15,8,1,1,2.000000,2.000000,2.000000,1.000000,8.000000,8.000000,no
31373,23,26,2,2,1.500000,1.500000,1.500000,1.000000,13.000000,13.000000,no
31374,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31375,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31376,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31377,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31378,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31379,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31380,10,2,2,2,3.500000,3.500000,3.500000,1.000000,1.000000,1.000000,no
31381,10,2,2,2,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,no
31382,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31383,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31384,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31385,27,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31386,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31387,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31388,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31389,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31390,38,45,12,12,2.333333,2.333333,2.333333,1.000000,3.750000,3.750000,no
31391,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31392,37,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31393,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31394,14,4,4,4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
31395,17,4,4,4,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,no
31396,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31397,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31398,10,2,2,2,2.500000,2.500000,2.500000,1.000000,1.000000,1.000000,no
31399,16,3,3,3,2.666667,2.666667,2.666667,1.000000,1.000000,1.000000,no
31400,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31401,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31402,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31403,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31404,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31405,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31406,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31407,15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31408,22,2,2,2,9.500000,9.500000,9.500000,1.000000,1.000000,1.000000,no
31409,17,10,8,8,2.000000,2.000000,2.000000,1.000000,1.250000,1.250000,no
31410,33,27,6,6,1.333333,1.333333,1.333333,1.000000,4.500000,4.500000,no
31411,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31412,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31413,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31414,11,1,1,1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
31415,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31416,22,4,2,2,3.000000,3.000000,3.000000,1.000000,2.000000,2.000000,no
31417,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31418,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31419,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31420,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31421,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31422,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31423,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31424,15,16,4,4,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,no
31425,27,1,1,1,8.000000,8.000000,8.000000,1.000000,1.000000,1.000000,no
31426,30,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31427,23,3,3,3,2.666667,2.666667,2.666667,1.000000,1.000000,1.000000,no
31428,9,6,4,4,2.000000,2.000000,2.000000,1.000000,1.500000,1.500000,no
31429,20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31430,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31431,29,4,4,4,3.750000,3.750000,3.750000,1.000000,1.000000,1.000000,no
31432,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31433,18,12,4,4,3.500000,3.500000,3.500000,1.000000,3.000000,3.000000,no
31434,41,33,5,5,1.121212,1.800000,1.800000,1.000000,6.600000,6.600000,no
31435,20,28,2,2,2.000000,2.000000,2.000000,1.000000,14.000000,14.000000,no
31436,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31437,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31438,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31439,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31440,27,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31441,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31442,22,7,1,1,2.000000,2.000000,2.000000,1.000000,7.000000,7.000000,no
31443,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31444,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31445,26,34,8,8,1.500000,1.500000,1.500000,1.000000,4.250000,4.250000,no
31446,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31447,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31448,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31449,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31450,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31451,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31452,21,33,6,6,1.666667,1.666667,1.666667,1.000000,5.500000,5.500000,no
31453,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31454,35,61,31,15,2.590164,2.580645,2.933333,1.000000,1.967742,4.066667,no
31455,11,8,6,6,2.000000,2.000000,2.000000,1.000000,1.333333,1.333333,no
31456,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31457,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31458,35,9,5,5,1.444444,1.800000,1.800000,1.000000,1.800000,1.800000,no
31459,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31460,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31461,16,18,8,8,1.500000,1.500000,1.500000,1.000000,2.250000,2.250000,no
31462,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31463,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31464,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31465,21,32,8,8,1.500000,1.500000,1.500000,1.000000,4.000000,4.000000,no
31466,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31467,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31468,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31469,29,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31470,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31471,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31472,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31473,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31474,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31475,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31476,12,7,4,4,3.000000,3.000000,3.000000,1.000000,1.750000,1.750000,no
31477,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31478,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31479,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31480,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31481,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31482,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31483,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31484,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31485,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31486,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31487,22,9,3,3,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,no
31488,11,8,8,8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
31489,13,18,4,4,1.000000,1.000000,1.000000,1.000000,4.500000,4.500000,no
31490,28,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31491,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31492,9,5,2,2,1.000000,1.000000,1.000000,1.000000,2.500000,2.500000,no
31493,23,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31494,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31495,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31496,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31497,12,6,4,4,1.000000,1.000000,1.000000,1.000000,1.500000,1.500000,no
31498,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31499,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31500,31,27,3,3,1.000000,1.000000,1.000000,1.000000,9.000000,9.000000,no
31501,32,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31502,37,26,1,1,2.000000,2.000000,2.000000,1.000000,26.000000,26.000000,no
31503,12,1,1,1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,no
31504,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31505,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31506,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31507,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31508,33,32,9,3,1.812500,1.888889,1.666667,1.000000,3.555556,10.666667,no
31509,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31510,15,6,3,3,1.333333,1.666667,1.666667,1.000000,2.000000,2.000000,no
31511,19,2,2,2,1.500000,1.500000,1.500000,1.000000,1.000000,1.000000,no
31512,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31513,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31514,15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31515,34,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31516,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31517,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31518,20,32,12,12,1.000000,1.000000,1.000000,1.000000,2.666667,2.666667,no
31519,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31520,27,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31521,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31522,24,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31523,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31524,22,7,1,1,2.000000,2.000000,2.000000,1.000000,7.000000,7.000000,no
31525,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31526,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31527,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31528,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31529,40,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31530,19,22,6,6,1.500000,1.500000,1.500000,1.000000,3.666667,3.666667,no
31531,30,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31532,26,48,15,15,1.000000,1.000000,1.000000,1.000000,3.200000,3.200000,no
31533,45,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31534,31,20,2,2,1.000000,1.000000,1.000000,1.000000,10.000000,10.000000,no
31535,37,13,1,1,5.000000,5.000000,5.000000,1.000000,13.000000,13.000000,no
31536,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31537,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31538,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31539,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31540,33,20,4,4,4.000000,4.000000,4.000000,1.000000,5.000000,5.000000,no
31541,29,26,8,8,1.153846,1.375000,1.375000,1.000000,3.250000,3.250000,no
31542,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31543,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31544,19,22,6,6,1.500000,1.500000,1.500000,1.000000,3.666667,3.666667,no
31545,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31546,43,64,7,7,2.000000,2.000000,2.000000,1.000000,9.142857,9.142857,no
31547,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31548,27,47,11,11,3.446809,3.818182,3.818182,1.000000,4.272727,4.272727,no
31549,12,8,1,1,2.000000,2.000000,2.000000,1.000000,8.000000,8.000000,no
31550,17,6,1,1,4.000000,4.000000,4.000000,1.000000,6.000000,6.000000,no
31551,23,38,8,8,1.000000,1.000000,1.000000,1.000000,4.750000,4.750000,no
31552,30,23,1,1,2.000000,2.000000,2.000000,1.000000,23.000000,23.000000,no
31553,7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31554,40,2,2,2,6.500000,6.500000,6.500000,1.000000,1.000000,1.000000,no
31555,21,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31556,34,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31557,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31558,25,17,5,5,1.294118,2.000000,2.000000,1.000000,3.400000,3.400000,no
31559,45,1,1,1,3.000000,3.000000,3.000000,1.000000,1.000000,1.000000,no
31560,42,56,28,16,4.589286,4.571429,2.000000,1.000000,2.000000,3.500000,no
31561,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31562,15,8,6,6,1.000000,1.000000,1.000000,1.000000,1.333333,1.333333,no
31563,27,39,15,15,3.923077,4.333333,4.333333,1.000000,2.600000,2.600000,no
31564,12,3,3,3,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,no
31565,13,2,2,2,5.000000,5.000000,5.000000,1.000000,1.000000,1.000000,no
31566,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31567,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31568,77,124,16,16,1.016129,1.125000,1.125000,1.000000,7.750000,7.750000,no
31569,24,10,1,1,2.000000,2.000000,2.000000,1.000000,10.000000,10.000000,no
31570,19,5,1,1,1.000000,1.000000,1.000000,1.000000,5.000000,5.000000,no
31571,38,12,12,12,1.250000,1.250000,1.250000,1.000000,1.000000,1.000000,no
31572,20,10,2,2,1.000000,1.000000,1.000000,1.000000,5.000000,5.000000,no
31573,22,14,2,2,1.500000,1.500000,1.500000,1.000000,7.000000,7.000000,no
31574,18,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31575,33,3,3,3,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,no
31576,30,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31577,41,6,2,2,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,no
31578,38,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31579,28,34,8,8,1.500000,1.500000,1.500000,1.000000,4.250000,4.250000,no
31580,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31581,22,4,4,4,2.500000,2.500000,2.500000,1.000000,1.000000,1.000000,no
31582,9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31583,11,10,6,6,2.000000,2.000000,2.000000,1.000000,1.666667,1.666667,no
31584,32,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31585,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31586,25,16,8,8,4.250000,4.250000,4.250000,1.000000,2.000000,2.000000,no
31587,13,8,2,2,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,no
31588,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31589,14,18,6,6,1.500000,1.500000,1.500000,1.000000,3.000000,3.000000,no
31590,38,78,17,17,1.153846,1.058824,1.058824,1.000000,4.588235,4.588235,no
31591,47,98,10,10,1.581633,1.500000,1.500000,1.000000,9.800000,9.800000,no
31592,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31593,23,38,27,10,1.157895,1.185185,1.200000,1.000000,1.407407,3.800000,no
31594,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31595,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31596,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31597,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31598,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31599,24,13,7,3,2.692308,2.857143,4.000000,1.000000,1.857143,4.333333,no
31600,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31601,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31602,19,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31603,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31604,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31605,25,1,1,1,3.000000,3.000000,3.000000,1.000000,1.000000,1.000000,no
31606,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31607,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31608,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31609,11,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31610,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31611,5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31612,22,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31613,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31614,17,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31615,31,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31616,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31617,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31618,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31619,3,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31620,13,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
31621,20,24,6,6,1.500000,1.500000,1.500000,1.000000,4.000000,4.000000,no
31622,15,14,6,6,2.000000,2.000000,2.000000,1.000000,2.333333,2.333333,no
31623,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,no
